"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1180","Ankeny Centennial @ankeny_jaguars Boys Tennis <U+0001F3BE> @ACHSBoysTennis Swept Doubles to come back &amp; defeat Cedar Falls! 7-… https://t.co/IGvsBvxAbq",FALSE,12,NA,2019-04-20 22:10:54,TRUE,NA,"1119725153498402817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jaguars_AD",3,FALSE,FALSE,NA,NA
"1181","@CoachingCA_1 I don’t think the gap is as big in tennis though. I cannot bring myself to watch women’s football it… https://t.co/bRossDEzak",FALSE,0,"CoachingCA_1",2019-04-20 22:10:52,TRUE,"1119723672292483078","1119725143285227520","3367295302","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darrensuperspur",0,FALSE,FALSE,NA,NA
"1182","#Lit #high #UG4L <U+2192> A Tennis Story by Jojo #SoundCloud
https://t.co/HrUrvxyM4N",FALSE,0,NA,2019-04-20 22:10:49,FALSE,NA,"1119725131020918784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tru_DsNuts",0,FALSE,FALSE,NA,NA
"1184","IJP shirt and videography day!!! Thanks #Cronkitenews for coming out today to see what IJP Tennis and DAPA are abou… https://t.co/7M6aboceGs",FALSE,1,NA,2019-04-20 22:10:34,TRUE,NA,"1119725068177768448",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DAPAcademy",0,FALSE,FALSE,NA,NA
"1185","Fed Cup semi-finals: Australia &amp; Belarus level, with Romania &amp; France also all square #tennis: Australia's Ashleigh… https://t.co/JPrizXhvfE",FALSE,0,NA,2019-04-20 22:10:19,TRUE,NA,"1119725005162438656",NA,"<a href=""http://tennisfeeds.com/"" rel=""nofollow"">tennisfeeds.com</a>","tennisfeeds_",0,FALSE,FALSE,NA,NA
"1186","One week left! MVAT Tennis Tournament is April 28. We could not support veterans without sponsors like Babolat - th… https://t.co/7qhv8njLEh",FALSE,0,NA,2019-04-20 22:10:10,TRUE,NA,"1119724969578115072",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MVATFoundation",0,FALSE,FALSE,NA,NA
"1189","<U+0001F6A8> Registration for this summer’s Orioles Tennis Academy opens 9a.m. on Wednesday. <U+23F0> It fills super fast.<U+0001F6A8>https://t.co/cxbSMqY0zq",FALSE,0,NA,2019-04-20 22:10:04,FALSE,NA,"1119724943435075585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tennisosseo",0,FALSE,FALSE,NA,NA
"1190","Lucaaaaaaa!!!!!

After holding at 3-5, @LucaWiedenmann earns the MASSIVE break to get back in the match against And… https://t.co/2csuaY91D8",FALSE,17,NA,2019-04-20 22:10:04,TRUE,NA,"1119724941891469315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vol_Tennis",1,FALSE,FALSE,NA,NA
"1194","@MrBeastYT If only you had uploaded to @Pornhub. They wouldn't demonetise you and you wouldn't have to blur those table tennis paddle.",FALSE,0,"MrBeastYT",2019-04-20 22:09:51,FALSE,"1119692081331617793","1119724887185272833","2455740283","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notNKspy",0,FALSE,FALSE,NA,NA
"1196","@brithume He lost the tennis match and is now behaving like vintage McInroe.",FALSE,3,"brithume",2019-04-20 22:09:42,FALSE,"1119724093727756288","1119724849516163073","112047805","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jpstew54",0,FALSE,FALSE,NA,NA
"1197","Amenities Your Going to <U+2764><U+FE0F> OLYMPIC Size Swimming Pool, INDOOR Swimming Pool, TENNIS Courts and MORE.… https://t.co/SkyKnLXe5p",FALSE,0,NA,2019-04-20 22:09:38,TRUE,NA,"1119724833749602304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IG_Apts",0,FALSE,FALSE,NA,NA
"1198","Havre High Tennis Central A Preview Meet Results)
https://t.co/Ay4COoT2Yu
The Havre High School tennis teams were o… https://t.co/Ej3FoaRBbX",FALSE,0,NA,2019-04-20 22:09:37,TRUE,NA,"1119724828578263040",NA,"<a href=""https://nmbi.com/kryk"" rel=""nofollow"">KRYK</a>","KRYKfm",0,FALSE,FALSE,NA,NA
"1199","Havre High Tennis Central A Preview Meet Results
https://t.co/B02iaYyWxj
The Havre High School tennis teams were on… https://t.co/akkz6I11gv",FALSE,0,NA,2019-04-20 22:09:36,TRUE,NA,"1119724824321056769",NA,"<a href=""https://nmbi.com/kpqx"" rel=""nofollow"">KPQX</a>","KPQX",0,FALSE,FALSE,NA,NA
"1200","Havre High Tennis Central A Preview Meet Results)
https://t.co/k9JQPkB4oH
The Havre High School tennis teams were o… https://t.co/DGPaPtnRbX",FALSE,1,NA,2019-04-20 22:09:35,TRUE,NA,"1119724819375886336",NA,"<a href=""https://kojm.com"" rel=""nofollow"">KOJM</a>","KOJMam",0,FALSE,FALSE,NA,NA
"1201","@helenrclarkson Were you and the cat playing tennis?",FALSE,7,"helenrclarkson",2019-04-20 22:09:30,FALSE,"1119724385273774081","1119724799415214082","19443545","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrJasonRBrown",0,FALSE,FALSE,NA,NA
"1205","2019 #SunBeltTEN Women's Championship, Semifinals

RECAP: https://t.co/OnkOUYLywd

#RiseAbove https://t.co/dUURy8i1mA",FALSE,12,NA,2019-04-20 22:09:01,FALSE,NA,"1119724677700648960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SunBelt",5,FALSE,FALSE,NA,NA
"1206","Dusan Lajovic continues dream run at #RolexMCMasters, taking out Daniil Medvedev to become the lowest-ranked finali… https://t.co/4NVZKrm7bv",FALSE,21,NA,2019-04-20 22:08:58,TRUE,NA,"1119724666619408386",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tennis",3,FALSE,FALSE,NA,NA
"1207","@CraigChambers15 My quads will be appreciative of taking it easy. DOMS are a bit of a bugger today. One of the kids… https://t.co/B2g7p0c1vY",FALSE,1,"CraigChambers15",2019-04-20 22:08:54,TRUE,"1119724015235543040","1119724651083632641","2183724676","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sportygirl_85",0,FALSE,FALSE,NA,NA
"1209","Take a listen and pass https://t.co/BCsWTlAiDB",FALSE,1,NA,2019-04-20 22:08:48,FALSE,NA,"1119724622386167808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tennisrevpod",0,FALSE,FALSE,NA,NA
"1211","@JuliusErving @rui_8mura how is your daughters tennis going?",FALSE,0,"JuliusErving",2019-04-20 22:08:36,FALSE,"1117853795629686788","1119724572478021632","939698184","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RailbirdSports",0,FALSE,FALSE,NA,NA
"1212","Fognini hands Nadal first Monte Carlo loss since 2015 in semifinal: THIS HAPPENED <U+0001F92F>https://t.co/dXx5dDPfu9 - Live S… https://t.co/Vsi8G81kGX",FALSE,0,NA,2019-04-20 22:08:33,TRUE,NA,"1119724561635971073",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","racketstarcom",0,FALSE,FALSE,NA,NA
"1213","Someone teach me how to play tennis PLZ <U+0001F3BE>",FALSE,0,NA,2019-04-20 22:08:31,FALSE,NA,"1119724552156798978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","floridagurl_",0,FALSE,FALSE,NA,NA
"1214","Sophomore @AdamWalton99 will now serve for the match at 5-4 in the third set against Riffice, as he earns the criti… https://t.co/A1Edd2uN5f",FALSE,8,"Vol_Tennis",2019-04-20 22:08:25,TRUE,"1119723605657575428","1119724527276183554","89112985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vol_Tennis",0,FALSE,FALSE,NA,NA
"1216","No. 2 Men’s Tennis advances to Big 12 Championship final https://t.co/A8FBsm2BbL",FALSE,0,NA,2019-04-20 22:08:10,FALSE,NA,"1119724465330511879",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JMerkury",0,FALSE,FALSE,NA,NA
"1217","From tennis yesterday <U+0001F3BE> to prom today and golf tomorrow <U+26F3><U+FE0F>...these are busy kids!  #junioryear #eulaprom2019 https://t.co/o531Gtwuah",FALSE,0,NA,2019-04-20 22:08:04,FALSE,NA,"1119724440559005696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kmasonheimer",0,FALSE,FALSE,NA,NA
"1218","#FollowBack #AndyMurray #Football #Tennis #Sport #Sports #Keyrings Pls Follow &amp; RT!",FALSE,0,NA,2019-04-20 22:08:00,FALSE,NA,"1119724420900249601",NA,"<a href=""http://www.DynamicTweets.com"" rel=""nofollow"">Dynamic Tweets</a>","SportKeyrings",0,FALSE,FALSE,NA,NA
"1222","@strivingoukhtee @kwaysay_tofa @Ahmed__Aliyu Toh fa! I’m now a Tennis Ball!<U+0001F3C3><U+200D><U+2642><U+FE0F>",FALSE,1,"strivingoukhtee",2019-04-20 22:07:39,FALSE,"1119723900315873284","1119724335491616768","1000346275970240512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyAbdool",0,FALSE,FALSE,NA,NA
"1223","Tennis Steve https://t.co/NzArEzlOle",FALSE,3,NA,2019-04-20 22:07:20,FALSE,NA,"1119724256357695490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Soggy_Pretzel",0,FALSE,FALSE,NA,NA
"1224","Behind the scenes bloopers today shooting commercials for Pickleball Global and Tennis &amp; Pickleball US.  Count down… https://t.co/QleIImrkQq",FALSE,0,NA,2019-04-20 22:07:20,TRUE,NA,"1119724253606236161",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PickleballGlob1",0,FALSE,FALSE,NA,NA
"1225","Finally relaxing at the (very) end of the day. I could use a deep tissue massage, a weeks of sleep and a G&amp;T. Inste… https://t.co/EUr9ILUTcd",FALSE,5,NA,2019-04-20 22:07:17,TRUE,NA,"1119724242591993863",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minirmorgan",0,FALSE,FALSE,NA,NA
"1226","@seesawsga Omg you are like a hero really . I went outside today to play tennis and I felt like I was about to be b… https://t.co/b2CYY8jKdh",FALSE,1,"seesawsga",2019-04-20 22:07:12,TRUE,"1119723856082550784","1119724219619860481","2897805767","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_val_rmy",0,FALSE,FALSE,NA,NA
"1227","Men's Tennis Falls at Coast Guard 8-1 https://t.co/Twnln0uEZb https://t.co/BLc9GaHso8",FALSE,0,NA,2019-04-20 22:06:48,FALSE,NA,"1119724121661874178",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wheatonlyons",0,FALSE,FALSE,NA,NA
"1230","I used to play tennis. Like, a lot. It was considered rude to clap for stuff, or for the player to yeehaw a hard fo… https://t.co/2ifYtAigkB",FALSE,2,NA,2019-04-20 22:06:23,TRUE,NA,"1119724015273144320",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","snookerst",0,FALSE,FALSE,NA,NA
"1233","@geniebouchard Even happier than winning a tennis tournament?",FALSE,1,"geniebouchard",2019-04-20 22:05:57,FALSE,"1119721372605800449","1119723906619674625","52818366","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LenHanes",0,FALSE,FALSE,NA,NA
"1234","I have to say this....there is no tennis game better than top spin. When I tell y’all me and Novak had a fucking th… https://t.co/RxuDdAaBSN",FALSE,5,NA,2019-04-20 22:05:54,TRUE,NA,"1119723895639158784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaytotheB_",0,FALSE,FALSE,NA,NA
"1236","Caroline Garcia levels @fedcup semi-final tie for France after Simona Halep lifts Romania to early lead. https://t.co/dJFHoAUmV6",FALSE,1,NA,2019-04-20 22:05:50,FALSE,NA,"1119723875758149638",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TennisTourTalk",0,FALSE,FALSE,NA,NA
"1239","@StewartHaasRcng After work Friday, I went to professional female tennis tournament in Dothan, AL. I had planned on… https://t.co/WS9u8u6YGZ",FALSE,0,"StewartHaasRcng",2019-04-20 22:05:32,TRUE,"1119344940054659072","1119723803444162560","124249585","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leofiregod",0,FALSE,FALSE,NA,NA
"1240","@PHLSixersNation can't respect a guy who looks more like a tennis player then a basketball player",FALSE,2,"PHLSixersNation",2019-04-20 22:05:23,FALSE,"1119723182846619653","1119723765762527233","471279913","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Magnama_tE",0,FALSE,FALSE,NA,NA
"1242","League Releases Men’s Tennis Bracket https://t.co/B6rRoMBmBO",FALSE,2,NA,2019-04-20 22:05:02,FALSE,NA,"1119723676340031489",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","mumonarchs",0,FALSE,FALSE,NA,NA
"1243","Alright so last night was steak and tonight its Tuna and Noddle casserole, Don't diss my Midwestern comfort food my… https://t.co/CEBu8qfQii",FALSE,6,NA,2019-04-20 22:04:55,TRUE,NA,"1119723648405966850",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jodythornton20",0,FALSE,FALSE,NA,NA
"1245","FFS. Rather than have it illegal to drink on TfL trains, why not just make it illegal to act like a prat while doin… https://t.co/7abJ0cPCBt",FALSE,1,NA,2019-04-20 22:04:54,TRUE,NA,"1119723642500341761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shaunyb2",0,FALSE,FALSE,NA,NA
"1246","Congratulations to the Cleveland State men’s tennis team on winning the Horizon League regular season title. Tourna… https://t.co/vGZIPNjzSL",FALSE,56,NA,2019-04-20 22:04:50,TRUE,NA,"1119723623810502657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CSU_Athletics",10,FALSE,FALSE,NA,NA
"1247","4 apiece now in the third set on #2, as @AdamWalton99 gets a quick hold against Riffice. #GoVols <U+0001F34A> https://t.co/UooYcEfmIw",FALSE,6,NA,2019-04-20 22:04:45,FALSE,NA,"1119723605657575428",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vol_Tennis",0,FALSE,FALSE,NA,NA
"1248","I just feel the producera should have done more with that Tennis Yokozuna instrumentals..  I would have preferred t… https://t.co/wm2dipWBpz",FALSE,0,NA,2019-04-20 22:04:41,TRUE,NA,"1119723588708442113",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jimmieknoxx",0,FALSE,FALSE,NA,NA
"1252","@geniebouchard If only you were as good a tennis player as you are a photo model...",FALSE,1,"geniebouchard",2019-04-20 22:04:26,FALSE,"1119721372605800449","1119723525965795328","52818366","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dangerousdannyd",0,FALSE,FALSE,NA,NA
"1253","Another big win for #Gamecocks tennis. https://t.co/K59Ot7iJ5s",FALSE,2,NA,2019-04-20 22:04:24,FALSE,NA,"1119723518789324802",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jowens_SpursUp",0,FALSE,FALSE,NA,NA
"1256","The Aggies ended their regular with a clutch 6-1 win against the Broncos of Boise State!

Recap <U+27A1><U+FE0F>… https://t.co/yU9BMagjMC",FALSE,18,NA,2019-04-20 22:04:05,TRUE,NA,"1119723435460972544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","USUWomensTennis",2,FALSE,FALSE,NA,NA
"1257","@NBCSBulls Again, lost.  Team sport, this isn't tennis.",FALSE,0,"NBCSBulls",2019-04-20 22:04:01,FALSE,"1119721301382455299","1119723420500078592","423540866","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flashg08",0,FALSE,FALSE,NA,NA
"1258","You still make it to State, just not the final site/location.

Football state quarters/semis been hosted at High sc… https://t.co/Jo3pu3u6kt",FALSE,1,NA,2019-04-20 22:03:55,TRUE,NA,"1119723393190977536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NateInSports",0,FALSE,FALSE,NA,NA
"1260","2-3 vs. Florida:

2) #71 Walton vs #52 Riffice 3-6 6-3 4-4*

4) Wiedenmann vs #50 Andrade 6-4 3-6 4-5*

#GoVols <U+0001F34A><U+0001F34A><U+0001F34A>… https://t.co/dkI8aYQpaU",FALSE,4,NA,2019-04-20 22:03:43,TRUE,NA,"1119723344218218497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vol_Tennis",0,FALSE,FALSE,NA,NA
"1261","Georgia beats @AggieWTEN 4-0. South Carolina tops Vanderbilt 4-1 In SEC semis. Final at 3;30 Sunday at Mitchell tennis center",FALSE,2,NA,2019-04-20 22:03:38,FALSE,NA,"1119723321707438087",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aggie_Sports",0,FALSE,FALSE,NA,NA
"1262","@_DGood_ Jrue from what I remember. His wife is a pro tennis player so he stole one of hers",FALSE,0,"_DGood_",2019-04-20 22:03:34,FALSE,"1119719444383715328","1119723306683224064","70157424","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kid_uno",0,FALSE,FALSE,NA,NA
"1263","Cause @MoSalah plays Tennis https://t.co/VrDU9wiOam",FALSE,1,NA,2019-04-20 22:03:32,FALSE,NA,"1119723299985088513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rahatc_01",0,FALSE,FALSE,NA,NA
"1265","Thanks to tennis organizer friend Sam for having a 2 for 1 coupon, we had our #steaks half price each! Omg that ran… https://t.co/dv6ap6Z36q",FALSE,0,NA,2019-04-20 22:03:30,TRUE,NA,"1119723291260805120",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","xinageco",0,FALSE,FALSE,"-123.00751818","49.25673014"
"1267","When you defeat the ""King of Clay"".
.
.
.
.
<U+0001F4F8>: arckphoto / https://t.co/9ML3umxi2m / uk tennis magazine /… https://t.co/mOHscZpZmz",FALSE,0,NA,2019-04-20 22:02:59,TRUE,NA,"1119723158288982017",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ArcKPhoto",0,FALSE,FALSE,"7.44094787","43.75195997"
"1269","How Serena Williams, the world's tennis star, 'secretly' invested in two prominent African startups… https://t.co/tEGqyogo5B",FALSE,3,NA,2019-04-20 22:02:42,TRUE,NA,"1119723086985748481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MosesBraimah",2,FALSE,FALSE,NA,NA
