"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"805","@AthleticsBMHS @Kadeswish @Baseball_BMHS Great Job",FALSE,0,"AthleticsBMHS",2019-04-18 23:48:38,FALSE,"1119021572843614208","1119024973786636288","1679012778","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoachWilson21",0,FALSE,FALSE,NA,NA
"806","HS BASEBALL: Outfield conditions. @WeberHighSchool   @davishighdarts  @standardex @standardexsport https://t.co/h7uJ7cXYux",FALSE,0,NA,2019-04-18 23:48:38,FALSE,NA,"1119024972356182017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cprit22",0,FALSE,FALSE,NA,NA
"808","Baseball: Blue Devils fall to the Hurricanes 3-0.",FALSE,1,NA,2019-04-18 23:48:37,FALSE,NA,"1119024968891813889",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShenQBclub",1,FALSE,FALSE,NA,NA
"813","<U+0001F4F7> On This Day in Baseball History April 18, 1950: Nighttime Baseball is commonplace for today’s fan but... https://t.co/x30VDQDJmG",FALSE,0,NA,2019-04-18 23:48:35,FALSE,NA,"1119024960167661573",NA,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","BaseballSisco",0,FALSE,FALSE,NA,NA
"816","Varstiy baseball Spartans defeat East Central 5-4.",FALSE,18,NA,2019-04-18 23:48:32,FALSE,NA,"1119024946242568193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cvillespartans",4,FALSE,FALSE,NA,NA
"818","One of the best to ever put on NK baseball uniform. He competed every pitch, of every inning, of every game for our… https://t.co/DB3tb9bpsc",FALSE,7,NA,2019-04-18 23:48:31,TRUE,NA,"1119024942383865856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","gormleyk20",1,FALSE,FALSE,NA,NA
"820","JV Baseball Final: NSA 11 Collegiate School 1",FALSE,6,NA,2019-04-18 23:48:29,FALSE,NA,"1119024933689004032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NSAthletics",0,FALSE,FALSE,NA,NA
"821","T2 | RBI-single from Robin Adames, and Lamar takes the lead.

LU 1, ACU 0",FALSE,1,NA,2019-04-18 23:48:26,FALSE,NA,"1119024922871967749",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ACU_Baseball",0,FALSE,FALSE,NA,NA
"825","Some of these baseball fans (and players) are such tools.",FALSE,0,NA,2019-04-18 23:48:19,FALSE,NA,"1119024894270787585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SnekWings",0,FALSE,FALSE,NA,NA
"826","Here's the lineup for Friday's 4/19 1st Rd of  6th Annual Christie Serino Baseball Tournament in Malden:… https://t.co/UF2tC5k6uZ",FALSE,2,NA,2019-04-18 23:48:19,TRUE,NA,"1119024891817283584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NewsMaldenMA",1,FALSE,FALSE,NA,NA
"833","@MiddletownDrea1 @Mules_Baseball That's @mlong_20 for those of you wondering who's knocking the cover off the baseb… https://t.co/3OD76VipKI",FALSE,1,"MiddletownDrea1",2019-04-18 23:48:13,TRUE,"1118921112761569285","1119024868593475584","1047162005205995520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bshallenberger",0,FALSE,FALSE,NA,NA
"838","@Dahveed97od @AaronLemingNFL @bagman928 Sure but the TOP prospects aren't. Robles, Tatis, Vlad, etc. were higher le… https://t.co/E1s7n758Kl",FALSE,0,"Dahveed97od",2019-04-18 23:48:10,TRUE,"1119022232225841154","1119024854982774786","1482856274","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","noaschaef",0,FALSE,FALSE,NA,NA
"839","Is baseball the only sport where someone showing emotion or having fun means they get decked in the back with a 94mph weapon?",FALSE,36,NA,2019-04-18 23:48:10,FALSE,NA,"1119024854685110273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Devin_Walker2",0,FALSE,FALSE,NA,NA
"840","@TriaRene I fw baseball lol , softball a different story though.",FALSE,0,"TriaRene",2019-04-18 23:48:10,FALSE,"1119024471875227654","1119024854555156480","1042754225015586816","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zayclutch",0,FALSE,FALSE,NA,NA
"841","KJ Harrison will be the Nationals future 1B

https://t.co/xPPOfb61TG",FALSE,0,NA,2019-04-18 23:48:09,FALSE,NA,"1119024849488371713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OnePursuitTakes",0,FALSE,FALSE,NA,NA
"846","Baseball: Top 5: ACS 5, Franklin-Simpson 3. 1 out.",FALSE,1,NA,2019-04-18 23:48:08,FALSE,NA,"1119024845948424192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acs_sports",0,FALSE,FALSE,NA,NA
"848","New Story: Boys Varsity Baseball beats Wayne 5 - 4 https://t.co/DecyHFu321",FALSE,9,NA,2019-04-18 23:48:07,FALSE,NA,"1119024843108651008",NA,"<a href=""https://vnnsports.net/"" rel=""nofollow"">VNN, Inc.</a>","shpackerspride",5,FALSE,FALSE,NA,NA
"849","@JoshMcCown12 Baseball players aren’t very tough - kinda whiny",FALSE,0,"JoshMcCown12",2019-04-18 23:48:07,FALSE,"1118696380464160768","1119024841347272706","524815107","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TROUP_TFXC",0,FALSE,FALSE,NA,NA
"851","Ohtani went to say hello to Yusei Kikuchi and chatted for 15 min with smiling. They shook hands to finish their con… https://t.co/MRuXdotpVk",FALSE,4,NA,2019-04-18 23:48:06,TRUE,NA,"1119024838864019456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","goshoheiohtani",1,FALSE,FALSE,NA,NA
"857","@meghanmoon03 thanks for saying hi at the baseball game!  #family #icantakeahint",FALSE,1,"meghanmoon03",2019-04-18 23:48:00,FALSE,NA,"1119024813820002304","2281335961","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tristanellinger",0,FALSE,FALSE,NA,NA
"859","Canaan Sandy will throw out the first pitch at Arkansas' baseball game on Saturday against Mississippi State. He's… https://t.co/rfYyxBeKNf",FALSE,440,NA,2019-04-18 23:47:59,TRUE,NA,"1119024810112237568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OtisKirk23",43,FALSE,FALSE,NA,NA
"860","@bostonred88 Thank you your tennis has been great",FALSE,1,"bostonred88",2019-04-18 23:47:59,FALSE,"1119024340362616832","1119024809088827393","1049369972","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Baseball_Woody",0,FALSE,FALSE,NA,NA
"862","@JWichita3 @maliljy @MLBBruceLevine @mullyhaugh Okay I’m gonna ignore your “matching thongs” comment because I’m ta… https://t.co/VLLxqxFMT8",FALSE,0,"JWichita3",2019-04-18 23:47:57,TRUE,"1119024255918723072","1119024800746364929","1077613984512040960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dyL0210",0,FALSE,FALSE,NA,NA
"863","@MLBPipeline @gregorMLB @BlueJays @VladGuerrero27 @BuffaloBisons @FisherCats @DunedinBlueJays @BluefieldJays… https://t.co/TbsuINWoNa",FALSE,0,"MLBPipeline",2019-04-18 23:47:56,TRUE,"1119014093132681216","1119024795532898304","1109372617","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyNumbersGarden",0,FALSE,FALSE,NA,NA
"871","#VHSL Baseball - End 4
Union 13
Ridgeview 0
@tnsportslive @BHCSports @kevmays https://t.co/OFARzBPaRd",FALSE,0,NA,2019-04-18 23:47:46,FALSE,NA,"1119024754919391235",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidmoore_7",1,FALSE,FALSE,NA,NA
"874","Baseball blog: Cross Keys ends 87-game losing streak in dramatic style https://t.co/qPxpxUEnou",FALSE,0,NA,2019-04-18 23:47:44,FALSE,NA,"1119024746904076288",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SNAXREDD",0,FALSE,FALSE,NA,NA
"875","@TTU_Baseball That's amazing! #WreckEm",FALSE,0,"TTU_Baseball",2019-04-18 23:47:44,FALSE,"1119024565525602306","1119024743976509451","1002874908","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BryanBower4",0,FALSE,FALSE,NA,NA
"877","T5 | Charleston draws a walk to reach base with one out. 

#GBO #BeatUK",FALSE,5,NA,2019-04-18 23:47:41,FALSE,NA,"1119024734753173505",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Vol_Baseball",2,FALSE,FALSE,NA,NA
"878","We love when @Vol_Baseball comes and visits the Bluegrass! https://t.co/Erlozxf5r0",FALSE,10,NA,2019-04-18 23:47:39,FALSE,NA,"1119024726377160704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottRiessen",0,FALSE,FALSE,NA,NA
"881","@DAVIDCARROLL3 @FOXSportsBraves My daddy used to love baseball and hardly ever missed a Braves game on TV, but I re… https://t.co/gXaLPMiyB2",FALSE,0,"DAVIDCARROLL3",2019-04-18 23:47:37,TRUE,"1118954564986843138","1119024715648196608","27054785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GFShari",0,FALSE,FALSE,NA,NA
"882","I do. Part of the reason many people don’t watch baseball is because it’s so boring and stoic. https://t.co/xQGW9zlgwt",FALSE,0,NA,2019-04-18 23:47:34,FALSE,NA,"1119024705107894272",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","BarrettTomek",0,FALSE,FALSE,NA,NA
"884","Minato: ""Izaya. How strong is your swing?"" He means baseball swing. izaya: idk minato let him hit you over the head and we'll find out",FALSE,0,NA,2019-04-18 23:47:32,FALSE,NA,"1119024697239146497",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","botofdespair",0,FALSE,FALSE,NA,NA
"886","Game 2 win 9-8 over FM

@BoydFraser earns win - 5.2 innings pitched, 6 K’s

@HollidayHunter 3-5, 2B, 3B, 2 RBI
Cuyl… https://t.co/qBazt9nEhS",FALSE,14,NA,2019-04-18 23:47:31,TRUE,NA,"1119024691044323328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jcc_Baseball",7,FALSE,FALSE,NA,NA
"887","Ellsworth Baseball beats Amery 4-3.

@_katiedavidson",FALSE,5,NA,2019-04-18 23:47:30,FALSE,NA,"1119024687831572481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TMarDerozan",0,FALSE,FALSE,NA,NA
"888","Tonight my dad and I became the first ever father and son to coach the bases together during a varsity baseball gam… https://t.co/TavPnd1IHp",FALSE,41,NA,2019-04-18 23:47:30,TRUE,NA,"1119024686514540544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MustainTrevor",5,FALSE,FALSE,NA,NA
"889","@Super70sSports That's all we do in Rhode Island. Clam cakes and baseball",FALSE,0,"Super70sSports",2019-04-18 23:47:28,FALSE,"1119006626017677312","1119024678759047168","2259809232","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patssoxcelts74",0,FALSE,FALSE,NA,NA
"890","Varsity baseball beats Laurens 3-1!

JV baseball beats Laurens 12-2 to finish the season 15-0!

#waveallday",FALSE,14,NA,2019-04-18 23:47:28,FALSE,NA,"1119024676913778688",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EHS_GamedayLIVE",4,FALSE,FALSE,NA,NA
"892","In sports, Tiger baseball overruns Abilene: https://t.co/ieSz8ocey5 and Tiger golf places fourth:… https://t.co/SE16HdZKMr",FALSE,2,NA,2019-04-18 23:47:27,TRUE,NA,"1119024674602672130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wilsonryand",0,FALSE,FALSE,NA,NA
"895","Panthers win! <U+0001F534><U+26AA><U+FE0F><U+26BE><U+FE0F>

Final <U+0001F4CA>

Sleeper: 3-4, 2B, 3 RBI, 2 R
Lee: 2-3, 2 2B, 2 RBI
Baker: 2-4, 2B, 2 R
Tobias: 1-1, 2… https://t.co/2fkmdy9oBx",FALSE,37,NA,2019-04-18 23:47:24,TRUE,NA,"1119024659901702145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LN_Baseball",8,FALSE,FALSE,NA,NA
"897","@SandyKazmir I have joined at the Beeks train. I was not a fan of him last year. But the way that he worked this of… https://t.co/yMIIQdhafw",FALSE,0,"SandyKazmir",2019-04-18 23:47:21,TRUE,"1119023874665078789","1119024649533259776","153152715","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hittsrays",0,FALSE,FALSE,NA,NA
"899","Game over. Tobs - 4, B&amp;S Tire - 8. Go to https://t.co/Yck812EMZY to see results or watch a full replay.
#iscore #sportsengine",FALSE,0,NA,2019-04-18 23:47:21,FALSE,NA,"1119024648447045632",NA,"<a href=""http://iscoresports.com"" rel=""nofollow"">iScore Sports</a>","WilsonCityLL",0,FALSE,FALSE,NA,NA
"900","@619sports Hardcore baseball show, eh? Can Scott rattle off the 25-man roster on his own? There's a beer in it if he can <U+0001F609><U+0001F37B>",FALSE,2,"619sports",2019-04-18 23:47:18,FALSE,NA,"1119024636992217090","29122498","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SDRedBull8",0,FALSE,FALSE,NA,NA
"901","B6 | NSU 0, EC 3 - Meyer exits with Gil Torres coming out of the bullpen after Donofrio shoots an RBI single throug… https://t.co/h9tIdS9imD",FALSE,3,NA,2019-04-18 23:47:18,TRUE,NA,"1119024636367462400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NSU_Baseball",0,FALSE,FALSE,NA,NA
"903","Eagles drop a tough one 3-0 in game 3.  Extremely proud of these guys and their fight this week! #goEagles #competedtogether #finishstrong",FALSE,4,NA,2019-04-18 23:47:16,FALSE,NA,"1119024629656502272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BASEBALL_CHHS",0,FALSE,FALSE,NA,NA
"906","@SM_Baseball beats Whitewater 3-2 in 8 innings. #SMPantherPride https://t.co/xn5OaICSx2",FALSE,4,"SM_Baseball",2019-04-18 23:47:14,FALSE,NA,"1119024618382286850","4799253182","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","starrsmill",2,FALSE,FALSE,NA,NA
"907","Let’s keep it going boys!! <U+26BE><U+FE0F><U+26BE><U+FE0F>                                       https://t.co/ZN7Q2aSYFm",FALSE,1,NA,2019-04-18 23:47:12,FALSE,NA,"1119024613197930497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jameshoyt01",0,FALSE,FALSE,NA,NA
"908","PHOTO GALLERY: McAdory at Homewood in round 1 of HS baseball playoffs. #alpreps @aldotcompreps @aldotcomSports… https://t.co/epzhSHsCqa",FALSE,2,NA,2019-04-18 23:47:12,TRUE,NA,"1119024613093253122",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DennisVictory",2,FALSE,FALSE,NA,NA
"909","@JoeODell212121 @JayEstes24 @ItsAntWright I asked and made a prediction based on your words. You have zero evidence… https://t.co/4jKRlY8ZeA",FALSE,0,"JoeODell212121",2019-04-18 23:47:12,TRUE,"1119024126029701120","1119024612254334977","1108439106089037825","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonClarkShow",0,FALSE,FALSE,NA,NA
"910","Baseball falls to Tiffin 4-6 in game two this afternoon. #SenatorNation https://t.co/SPoRRj3jvP",FALSE,2,NA,2019-04-18 23:47:11,FALSE,NA,"1119024606927630336",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SenatorNation",0,FALSE,FALSE,NA,NA
"911","A little Holy Week baseball on a perfect spring evening in East Tennessee. #happyplace #nineinningvacation… https://t.co/Pj9QNF3OxU",FALSE,3,NA,2019-04-18 23:47:10,TRUE,NA,"1119024602208972800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","darrenleach33",0,FALSE,FALSE,NA,NA
"913","HS BASEBALL: Walk. 10-8. 1 out. Bases loaded. @WeberHighSchool   @davishighdarts  @standardex @standardexsport",FALSE,0,NA,2019-04-18 23:47:09,FALSE,NA,"1119024599155400704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cprit22",0,FALSE,FALSE,NA,NA
"914","#FortniteBlockParty I made a cool indoors baseball field and I couldn’t have done it with my friend who helped me n… https://t.co/6Avl88OAFb",FALSE,0,NA,2019-04-18 23:47:09,TRUE,NA,"1119024598320685057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scorpion72199",0,FALSE,FALSE,NA,NA
"919","@RP__Baseball The new gift !!!! 
Way to go fongo",FALSE,2,"RP__Baseball",2019-04-18 23:47:04,FALSE,"1119011938225274892","1119024579886944261","3047296705","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rp_softball",0,FALSE,FALSE,NA,NA
"922","A two-out double to the gap in right center puts Klein on second for Jung. 

B1 | 0-0

<U+0001F534>#WreckEm<U+26AB><U+FE0F> https://t.co/gWHYBuaKbC",FALSE,14,NA,2019-04-18 23:47:01,FALSE,NA,"1119024565525602306",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TTU_Baseball",1,FALSE,FALSE,NA,NA
"923","@JamyAllkins You sound like a real “baseball guy.” I didn’t know having fun means you get to throw a 93mph weapon a… https://t.co/ygEoSUxRN5",FALSE,3,"JamyAllkins",2019-04-18 23:47:00,TRUE,"1119023318223421440","1119024560354091008","784959277370867712","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Devin_Walker2",0,FALSE,FALSE,NA,NA
"924","Congratulations kid..Seems like yesterday you was 5 yrs old playing baseball..Ga Highland committ #25 Kinsley Gools… https://t.co/LBrcw6JjBw",FALSE,7,NA,2019-04-18 23:46:59,TRUE,NA,"1119024557598433281",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chrisgoolsby247",0,FALSE,FALSE,NA,NA
"927","Game over. Abbeville 19 - 1, GwVarsity19 - 8. Go to https://t.co/W8zGwwO0qE to see results or watch a full replay.
#iscore #sportsengine",FALSE,0,NA,2019-04-18 23:46:57,FALSE,NA,"1119024547863441408",NA,"<a href=""http://iscoresports.com"" rel=""nofollow"">iScore Sports</a>","gwfastpitch",0,FALSE,FALSE,NA,NA
"928","Every thing you need to know about how odd Hunter Wood is can be seen in the picture of him covering 1st. Nothing a… https://t.co/6UpzaHFbMZ",FALSE,0,NA,2019-04-18 23:46:56,TRUE,NA,"1119024544747016192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ahdontnawboutha",0,FALSE,FALSE,NA,NA
"929","@jimmywinston14 Happy Easter weekend to you and yours.  Here's to a fun finish as we head toward tournament time in college baseball.",FALSE,0,"jimmywinston14",2019-04-18 23:46:56,FALSE,NA,"1119024543132073984","375962246","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","huskers2k19",0,FALSE,FALSE,NA,NA
"930","Still have no idea where the line is. I love the game of baseball and love good hard nose play of baseball. We can… https://t.co/ire8d0auAn",FALSE,325,NA,2019-04-18 23:46:56,TRUE,NA,"1119024542968700929",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","KMillar15",57,FALSE,FALSE,NA,NA
"932","Baseball Picks:
<U+26BE><U+FE0F>Mariners OV 10
<U+26BE><U+FE0F>Padres -162
<U+26BE><U+FE0F>Rockies OV 11
YTD: 30-15 

Basketball Picks:
<U+0001F525>Spurs UN 208
NBA Pla… https://t.co/EZo7xkKX9X",FALSE,1,NA,2019-04-18 23:46:55,TRUE,NA,"1119024540519206914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OTLSPORTS",0,FALSE,FALSE,NA,NA
"933","Check out 1977 Topps George Brett #580 Baseball Card Kansas City Royals PSA 4 VG-EX  https://t.co/1GUVr3J0Og via @eBay",FALSE,0,NA,2019-04-18 23:46:54,FALSE,NA,"1119024537859952640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","APOConnor",0,FALSE,FALSE,NA,NA
"934","Baseball is a great game. Always has been, and always will be. As far as celebrations and playing with passion / em… https://t.co/4qATq4aiUU",FALSE,65,NA,2019-04-18 23:46:54,TRUE,NA,"1119024537453068289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rookdavis24",4,FALSE,FALSE,NA,NA
"937","Baseball final: Sherando 9, Turner Ashby 2. Hunter Entsminger strikes out the side to cap another complete game, he… https://t.co/jz35t0cMjL",FALSE,22,"BradFauberNVD",2019-04-18 23:46:51,TRUE,"1119023384053133312","1119024523087630336","1711072123","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BradFauberNVD",9,FALSE,FALSE,NA,NA
"938","Baseball final: 8 innings
Holdingford 8
Royalton 9
@SCTimesScores
@PDawgSports
@typhoonater467",FALSE,3,NA,2019-04-18 23:46:51,FALSE,NA,"1119024522496303110",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoyaltonAd",1,FALSE,FALSE,NA,NA
"940","EA baseball, softball teams begin postseason play... https://t.co/oZfQ2s6QDS",FALSE,0,NA,2019-04-18 23:46:50,FALSE,NA,"1119024518415228934",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EACougars",0,FALSE,FALSE,NA,NA
"941","I can’t believe what I just heard on TV. “The house that Jeter built”? How about the house that Ruth, Gehrig, Mantl… https://t.co/hPc1VpOQKq",FALSE,0,NA,2019-04-18 23:46:49,TRUE,NA,"1119024514799738887",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johngsenor3",0,FALSE,FALSE,NA,NA
"950","""Why do weird avant-garde theater when you could play vampire baseball?"" #wbslive @worstbestseller",FALSE,7,NA,2019-04-18 23:46:44,FALSE,NA,"1119024492779642881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anachronistique",1,FALSE,FALSE,NA,NA
"951","Watching your students' games gives you a chance to see them in another context, to get a sense of their character,… https://t.co/DaUosEP8HD",FALSE,9,NA,2019-04-18 23:46:43,TRUE,NA,"1119024491487801344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MagisterHistor1",0,FALSE,FALSE,NA,NA
"952","Baseball, hot dogs and apple pie! 2 out of 3 ain't bad. Need the apple pie out here in right-center https://t.co/y1fqAiZ4SZ",FALSE,0,NA,2019-04-18 23:46:41,FALSE,NA,"1119024481375330304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FOSonnyJones",1,FALSE,FALSE,NA,NA
"956","I hate working softball and baseball games <U+0001F62D><U+0001F62D>",FALSE,0,NA,2019-04-18 23:46:39,FALSE,NA,"1119024471875227654",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TriaRene",0,FALSE,FALSE,NA,NA
"957","@HHSPrincipal10 hi! I was wondering if the school has a baseball championship photo. The Baseball Hall of Fame here… https://t.co/Rfxyzjv1ZJ",FALSE,0,"HHSPrincipal10",2019-04-18 23:46:38,TRUE,NA,"1119024470428200966","526470557","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kingsnake1523",0,FALSE,FALSE,NA,NA
"958","BASEBALL : Scotland 5, Richmond 1 after 2.",FALSE,0,NA,2019-04-18 23:46:38,FALSE,NA,"1119024468234575872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeonCranford",0,FALSE,FALSE,NA,NA
"961","@St_Dickolas Unfortunately the accountants that run baseball have decided that's not ""smart"".  We should enjoy sitt… https://t.co/nruJwZqrhC",FALSE,1,"St_Dickolas",2019-04-18 23:46:34,TRUE,"1119023512138715136","1119024450681356291","1538830242","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Russ_E_Brown",0,FALSE,FALSE,NA,NA
"962","Start of the 7th inning 10-7 Rejoice",FALSE,0,NA,2019-04-18 23:46:33,FALSE,NA,"1119024447552401408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wardog_Baseball",0,FALSE,FALSE,NA,NA
"965","I want to see a documentary on the behind the scenes logistics of a baseball team. The equipment &amp; uniform people.… https://t.co/KgqoMbg11B",FALSE,1,NA,2019-04-18 23:46:31,TRUE,NA,"1119024441168683008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeenScene",0,FALSE,FALSE,NA,NA
"967","Vampire baseball &gt;&gt;&gt; vampire theatre, the hosts and co-host agree. #wbslive",FALSE,2,"worstbestseller",2019-04-18 23:46:31,FALSE,"1119024219784908800","1119024438283067393","2740724851","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","worstbestseller",0,FALSE,FALSE,NA,NA
"970","Baseball final: Macalester 9, Northwestern 4. #GoScots @MacalesterBase",FALSE,3,NA,2019-04-18 23:46:30,FALSE,NA,"1119024433367269378",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MAC_Scores",1,FALSE,FALSE,NA,NA
"971","East sweeps @BaseballBurros to end the week. 
Next week:
At @JP2_athletics 
At @baseball_BGA 
At @GB_Baseball1
At… https://t.co/nxJgTFWG8V",FALSE,6,NA,2019-04-18 23:46:29,TRUE,NA,"1119024431958056960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EastNashBsball",2,FALSE,FALSE,NA,NA
"974","@Dad2_four @_cjcampbell23_ @C_M_S_baseball @cddcntn That was me screamin!! <U+0001F61C>",FALSE,0,"Dad2_four",2019-04-18 23:46:27,FALSE,"1119023968294359040","1119024420713127941","2244859600","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jbirdvol",0,FALSE,FALSE,NA,NA
"975","Drew Pomeranz: Whiffs seven in short outing #SFGiants - https://t.co/v5It58n8Rd",FALSE,0,NA,2019-04-18 23:46:26,FALSE,NA,"1119024418280411139",NA,"<a href=""http://www.rotowire.com/baseball"" rel=""nofollow"">Breaking News MLB</a>","RotoWireMLB",0,FALSE,FALSE,NA,NA
