"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"32","#HomeRun Eats: The Best #GlutenFree Food Options at Major League Baseball Stadiums | GFF Magazine  https://t.co/hHHc9jq94f",FALSE,1,NA,2019-04-14 23:59:20,FALSE,NA,"1117578113335033856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drjerber",0,FALSE,FALSE,NA,NA
"34","Baby Hudson is both a #Mets &amp; #Almendares #baseball fan—and as you can see—tired, repulsed, surprised &amp; annoyed by… https://t.co/BmihibgDur",FALSE,9,NA,2019-04-14 23:59:19,TRUE,NA,"1117578107362402305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GC_Artiles",2,FALSE,FALSE,NA,NA
"38","Kaminski auditioned during spring training games in 2009 at Turner Field and landed the gig. He has been the Braves… https://t.co/2E1zI9dPH3",FALSE,21,NA,2019-04-14 23:59:13,TRUE,NA,"1117578083282968577",NA,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox Social</a>","nwherald",4,FALSE,FALSE,NA,NA
"43","@espn your Sunday night baseball crew is unlistenable #SundayNightBaseball",FALSE,6,"espn",2019-04-14 23:59:04,FALSE,NA,"1117578048344293378","2557521","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelenKellerrr13",1,FALSE,FALSE,NA,NA
"44","RECAP; Chase Ratliff hit two triples today &amp; scored 3 runs but the  Pack could not keep up with the Mines offense.… https://t.co/cMlPSiGhzA",FALSE,10,NA,2019-04-14 23:59:04,TRUE,NA,"1117578047153008641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gothunderwolves",0,FALSE,FALSE,NA,NA
"45","Missouri baseball was 1-14 entering this weekend in games all-time vs. LSU. Now MU has a series win against the No.… https://t.co/TdVMtrEzpc",FALSE,5,NA,2019-04-14 23:59:04,TRUE,NA,"1117578047132061696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BriarNapier",1,FALSE,FALSE,NA,NA
"48","My dad literally made baseball cards of himself.. https://t.co/KUWXUvb8fR",FALSE,19,NA,2019-04-14 23:58:58,FALSE,NA,"1117578021878292482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Connor_Knott",0,FALSE,FALSE,NA,NA
"51","Go Trump! Sick of these Ameriphobes, in our AMERICA. Different when shoe is on other foot. All the hateful inciteme… https://t.co/6lefGTu9AW",FALSE,0,NA,2019-04-14 23:58:56,TRUE,NA,"1117578012462080000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lapicciano",0,FALSE,FALSE,NA,NA
"52","Varsity will have an optional hitting session before school Monday starting at 6:15 AM. Players should be ready to… https://t.co/E9gDhOqF5z",FALSE,5,NA,2019-04-14 23:58:56,TRUE,NA,"1117578012235575300",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HUHS_Baseball",0,FALSE,FALSE,NA,NA
"53","Baseball is a beautiful sport that allows these trends to hopefully show results over an extended period of time. T… https://t.co/e4N9PSWcGe",FALSE,3,NA,2019-04-14 23:58:56,TRUE,NA,"1117578010872381441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JPenik74",1,FALSE,FALSE,NA,NA
"60","Streaming right now #Live on #Twitch playing #MLBTheShow19 

https://t.co/e9SMe0de1T

I'm The New National Pastime,… https://t.co/7P7Wqz3kBX",FALSE,2,NA,2019-04-14 23:58:47,TRUE,NA,"1117577974528790528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GiantsMedia_",0,FALSE,FALSE,NA,NA
"62","Braves Pound Out 15 Runs And 20 Hits In Loss To Alabama State
https://t.co/2FCkoJYoYb",FALSE,2,NA,2019-04-14 23:58:46,FALSE,NA,"1117577972247072768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BRAVESSPORTS",0,FALSE,FALSE,NA,NA
"63","The Patriots dropped the final game of the series at UNC Greensboro on Sunday.

Recap: https://t.co/tvZpYzaJgO",FALSE,3,NA,2019-04-14 23:58:42,FALSE,NA,"1117577955436265472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MasonBaseball",0,FALSE,FALSE,NA,NA
"66","Gritty 4 game set this weekend with @rit_baseball https://t.co/yTNM11peqW",FALSE,13,NA,2019-04-14 23:58:40,FALSE,NA,"1117577946686996480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CUKnightBase",1,FALSE,FALSE,NA,NA
"67","MACJC baseball final scores from today. One game remains in progress https://t.co/bKkvtdBO2u https://t.co/YYK3dciDk5",FALSE,0,NA,2019-04-14 23:58:37,FALSE,NA,"1117577932615163905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jucoweekly",0,FALSE,FALSE,NA,NA
"68","The Wolves drop two to Minot State Sunday https://t.co/GO2vwkU9Ot",FALSE,0,NA,2019-04-14 23:58:36,FALSE,NA,"1117577930417172481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bhouts",0,FALSE,FALSE,NA,NA
"71","Mustangs win game two 12-1! The Mustangs split the day with the Doane Tigers and move to a (10-7) record in confere… https://t.co/e5OflmLK4P",FALSE,15,NA,2019-04-14 23:58:33,TRUE,NA,"1117577917712797696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mside_Baseball",3,FALSE,FALSE,NA,NA
"72","Every player in baseball will be wearing number 42 tomorrow in honor of Farrah's 42nd Birthday!",FALSE,1,NA,2019-04-14 23:58:29,FALSE,NA,"1117577901023559680",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Tremor29",0,FALSE,FALSE,NA,NA
"73","Arod is so knowledgable about the craft of everyday baseball. If people really took a moment to listen, they would… https://t.co/lDTjkBcrmh",FALSE,1,NA,2019-04-14 23:58:29,TRUE,NA,"1117577900084035584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bx_juventino",0,FALSE,FALSE,NA,NA
"75","My dad has his head phones on listening to Noles baseball. Absolutely adorable!",FALSE,1,NA,2019-04-14 23:58:28,FALSE,NA,"1117577897353543680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","c13489",0,FALSE,FALSE,NA,NA
"76","Today we got to celebrate Baby Sanguinetti with our baseball family! Such an exciting time! We are extremely blesse… https://t.co/GsBmGrIpS4",FALSE,25,NA,2019-04-14 23:58:26,TRUE,NA,"1117577888042233856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindaleBaseball",0,FALSE,FALSE,NA,NA
"77","Some great baseball for Heroes Weekend. A big thanks to any first responders out there! #heroesweekend #heroes… https://t.co/AbTGo9ebCI",FALSE,0,NA,2019-04-14 23:58:23,TRUE,NA,"1117577875518042112",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","followthrubat",0,FALSE,FALSE,NA,NA
"82","Help AT baseball for a great cause. https://t.co/i3Cgc2Iyjg",FALSE,1,NA,2019-04-14 23:58:16,FALSE,NA,"1117577843419037696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimvanhorn7",0,FALSE,FALSE,NA,NA
"89","@TTU_Baseball player with the hat sitting in fusion, DM me lol",FALSE,0,"TTU_Baseball",2019-04-14 23:58:11,FALSE,NA,"1117577823827517441","1002874908","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","howmanymeasters",0,FALSE,FALSE,NA,NA
"90","@CharlieBallpark Astor’s seem to be really good. Have not been able to watch baseball my work hours prevent it",FALSE,0,"CharlieBallpark",2019-04-14 23:58:11,FALSE,NA,"1117577823680651264","978467304030732288","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Volsuck1",0,FALSE,FALSE,NA,NA
"91","@Puddychains @buffa82 Maybe that's why that guy is a former GM and not a current one. He's talking trash about a GM… https://t.co/xdMWcyDRIc",FALSE,1,"Puddychains",2019-04-14 23:58:08,TRUE,"1117557406958018560","1117577811009646593","47548765","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bradwhitakerjr",0,FALSE,FALSE,NA,NA
"93","What a Sunday. 

<U+2705>1L Oral Argument (did decent) 
<U+2705>#Isles take 3-0 series lead
<U+2705>Tiger wins Masters 
<U+0001F51B>deGrom Sunday N… https://t.co/MkJNEqqp4E",FALSE,0,NA,2019-04-14 23:58:05,TRUE,NA,"1117577799869579266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cunningham61",0,FALSE,FALSE,NA,NA
"95","@216optimist @BlueJacketsNHL I wouldn't have a clue what was happening. I know football, bball, mma, and a lil base… https://t.co/dEx7Gpxh8Q",FALSE,0,"216optimist",2019-04-14 23:58:05,TRUE,"1117574982937337856","1117577797441085442","2584926121","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Serenitydogg",0,FALSE,FALSE,NA,NA
"97","Defense has really hurt UK baseball all season long. They get a line drive for what looked like an easy double play… https://t.co/lBnr2cxytG",FALSE,2,NA,2019-04-14 23:58:02,TRUE,NA,"1117577788091981825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JDrumUK",0,FALSE,FALSE,NA,NA
"99","Great day.  Baseball practice for both boys this morning.  Watch Tiger win the Masters and then 9 holes with my boy… https://t.co/ckRfD0KJo2",FALSE,16,NA,2019-04-14 23:58:02,TRUE,NA,"1117577787391528960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","resgro",0,FALSE,FALSE,NA,NA
"103","omg everyone is obsessed w baseball boys recently but basketball and hockey boys for the win",FALSE,0,NA,2019-04-14 23:57:58,FALSE,NA,"1117577768915668995",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caitlin06308016",0,FALSE,FALSE,NA,NA
"106","FYI for context ---He is saying that a Domestic Abuser who put a woman into the hospital, should just be given a pa… https://t.co/LpvnB3BJtx",FALSE,0,NA,2019-04-14 23:57:54,TRUE,NA,"1117577754185097216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FelixForever34",0,FALSE,FALSE,NA,NA
"109","@Mets vs @Braves on Sunday Night Baseball. Two people I know are ready to rumble!  Go @Mets https://t.co/1SDeTnCbXz",FALSE,0,"Mets",2019-04-14 23:57:50,FALSE,NA,"1117577734702682112","39367703","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RTHale30",0,FALSE,FALSE,NA,NA
"112","Hey everyone, recently started a new Instagram to connect local HS Baseball players and show off some of the great… https://t.co/osBF02jajF",FALSE,2,NA,2019-04-14 23:57:48,TRUE,NA,"1117577725483548672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AYevoli",0,FALSE,FALSE,NA,NA
"114","Lowkey hope sometime in the future @BeccaBoomm has Sunflower Soul baseball caps <U+0001F62D><U+0001F602> I would totally wear that all the freaking time <U+0001F33B><U+0001F49B>",FALSE,17,NA,2019-04-14 23:57:47,FALSE,NA,"1117577724175048704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shayesimmer23",1,FALSE,FALSE,NA,NA
"115","7.) At least Oswalt both laid down a sacrifice bunt and lofted a sacrifice fly. Per GARE, he’s the first Mets pitch… https://t.co/mfEoHjDXU5",FALSE,1,"JerryBeach73",2019-04-14 23:57:46,TRUE,"1117577536249245696","1117577719645200384","54319115","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JerryBeach73",0,FALSE,FALSE,NA,NA
"116","They need people who know baseball first https://t.co/AW0JbyrjWA",FALSE,6,NA,2019-04-14 23:57:45,FALSE,NA,"1117577715777978369",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","FredEOwens",0,FALSE,FALSE,NA,NA
"117","@Sean_Addis Thank you!",FALSE,0,"Sean_Addis",2019-04-14 23:57:45,FALSE,"1117576690841075713","1117577713768964102","515356428","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Baseball_Jenn",0,FALSE,FALSE,NA,NA
"121","Behind Berrios, Twins complete two-game sweep over Detroit https://t.co/YgHq7V1Sxi https://t.co/rTqcXOM89r",FALSE,0,NA,2019-04-14 23:57:42,FALSE,NA,"1117577702020714496",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","dickinsonpress",0,FALSE,FALSE,NA,NA
"127","Fox was caught thee,"" he as much in love with Marty with horns on my pistol Shoot a Mac-11 from God and a baseball cap Got",FALSE,0,NA,2019-04-14 23:57:31,FALSE,NA,"1117577656583839744",NA,"<a href=""http://www.example.com/"" rel=""nofollow"">Aesop Mafia</a>","AesopMafia",0,FALSE,FALSE,NA,NA
"132","Could have laid waste to a baseball game. 

Soccer would be safe though. https://t.co/KFB8RS6fu6",FALSE,1,NA,2019-04-14 23:57:24,FALSE,NA,"1117577625663352833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PhilWillSays",0,FALSE,FALSE,NA,NA
"133","Nice night for baseball. #bravespyrocrew https://t.co/0NYZl8W8Xh",FALSE,0,NA,2019-04-14 23:57:24,FALSE,NA,"1117577625373958146",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","mcangeli",0,FALSE,FALSE,NA,NA
"136","@ChiTownSports @Cubs It’s not college baseball.",FALSE,0,"ChiTownSports",2019-04-14 23:57:22,FALSE,"1117420148321857536","1117577617727582208","269062860","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrewZuhosky",0,FALSE,FALSE,NA,NA
"140","@RisingAppleBlog Baseball is not like football. We like our own set of announcers and production crew.  I don’t thi… https://t.co/cVsxvhzrUX",FALSE,1,"RisingAppleBlog",2019-04-14 23:57:17,TRUE,"1117576635178418176","1117577598165450753","250643783","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregNugget",0,FALSE,FALSE,NA,NA
"141","<U+0001F938><U+200D><U+2640><U+FE0F><U+27A1><U+FE0F><U+26BE><U+FE0F> 

Cairo threw out the first pitch for @ASU_Baseball today! #GymDevils https://t.co/laqLfUivzR",FALSE,42,NA,2019-04-14 23:57:17,FALSE,NA,"1117577596475043840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SunDevilGym",2,FALSE,FALSE,NA,NA
"144","Attention all players, we hear you and have received your messages. How do you get invited to play? Here’s how: Fol… https://t.co/Wd3s92zSGU",FALSE,17,NA,2019-04-14 23:57:16,TRUE,NA,"1117577593258217472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ftrstarsseries",7,FALSE,FALSE,NA,NA
"145","And now Matt Vasgersian calls the reigning NL Cy Young winner ""Jason deGrom"". 

DO THESE PEOPLE EVEN FOLLOW BASEBAL… https://t.co/M9MzdT0oRX",FALSE,1,NA,2019-04-14 23:57:14,TRUE,NA,"1117577586375368704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RickyR513",0,FALSE,FALSE,NA,NA
"151","@BraskiPants @HuskGuys Everyone sits on the other side.    Packed from end zone to end zone in lower bowl.  Nothing… https://t.co/sIYFoEwVWV",FALSE,0,"BraskiPants",2019-04-14 23:57:11,TRUE,"1117158240935120901","1117577570713780224","192787032","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElliottDunham82",0,FALSE,FALSE,NA,NA
"154","Late Run Sends SUNY Canton Past @BaseballStevens #E8base #d3b #d3baseball #AllRise https://t.co/KtpZSyAPWj",FALSE,3,NA,2019-04-14 23:57:04,FALSE,NA,"1117577544235143170",NA,"<a href=""http://www.sidearmsports.com"" rel=""nofollow"">SIDEARM Sports</a>","StevensDucks",1,FALSE,FALSE,NA,NA
"164","Be on the lookout for the first edition of the #DNRDiamond power rankings tomorrow, which will rank the top basebal… https://t.co/et0Ynulv6L",FALSE,4,NA,2019-04-14 23:56:54,TRUE,NA,"1117577499335176198",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Cody_DNRSports",1,FALSE,FALSE,NA,NA
"165","#NowPlaying on #CollegeUndergroundRadio Ace Diamond - Playin Baseball",FALSE,0,NA,2019-04-14 23:56:52,FALSE,NA,"1117577492657786881",NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>","collegeunder",0,FALSE,FALSE,NA,NA
"169","@9Kihzy @3Kips @Absentie479 ummmm u play no competitive sports those are probably rec league go to… https://t.co/tYL7qADvUv",FALSE,0,"9Kihzy",2019-04-14 23:56:40,TRUE,"1117576994387111938","1117577443982835712","1100939200994689025","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","6Standle_",0,FALSE,FALSE,NA,NA
"174","<U+26BE><U+FE0F> @Mside_Baseball splits with Doane in @GPACSports play - wins game two 12-1 in seven innings behind a complete ga… https://t.co/Xcin5ANrwN",FALSE,5,NA,2019-04-14 23:56:35,TRUE,NA,"1117577419672649728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MsideMustangs",2,FALSE,FALSE,NA,NA
"176","Check out my @ncsa recruiting profile: https://t.co/iisQ7xSl3w",FALSE,0,NA,2019-04-14 23:56:30,FALSE,NA,"1117577400630611968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HunterB_20",0,FALSE,FALSE,NA,NA
"177","@DolfBeeler Ghost Boss says Hahahaa~Hahahaaa~Chicken Baseball Game starts now~Hahaaa",FALSE,0,"DolfBeeler",2019-04-14 23:56:29,FALSE,"1117494647666778117","1117577397048467456","812079955","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","massssmish",0,FALSE,FALSE,NA,NA
"178","@DatDude_Ster42 Not from me.  I like when athletes speak up for causes they believe in or that affect them. For exa… https://t.co/hcrbhloYWg",FALSE,5,"DatDude_Ster42",2019-04-14 23:56:29,TRUE,"1117559846159646722","1117577395240873984","277157482","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","john71105",0,FALSE,FALSE,NA,NA
"180","Between the Masters, Snow Days, Baseball, Playoff Basketball, and school getting out I am finding it hard to finish… https://t.co/4GJwKJStaC",FALSE,0,NA,2019-04-14 23:56:27,TRUE,NA,"1117577388395835394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","McconnellDane",0,FALSE,FALSE,NA,NA
"187","Follow live: Pistons take on top-seeded Bucks null https://t.co/abXrkgJ3Uh #baseball #basketball #NHL https://t.co/MaZF3pSbkO",FALSE,0,NA,2019-04-14 23:56:18,FALSE,NA,"1117577349183283201",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","GlobalSportsCtr",0,FALSE,FALSE,NA,NA
"189","Baseball cat crinkle mat on #Etsy https://t.co/Xb7zVIuMBG cats catlover pets petlover crochet catmom gifts giftidea… https://t.co/MrIgODRXNA",FALSE,1,NA,2019-04-14 23:56:17,TRUE,NA,"1117577343911059463",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","DesignsByRAJA",0,FALSE,FALSE,NA,NA
"190","@RoundRockTim this reminds me of the “can’t cool off the hottest team in baseball” post",FALSE,3,"RoundRockTim",2019-04-14 23:56:14,FALSE,"1117575814260903937","1117577332770967552","161495846","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","J_Beck13",0,FALSE,FALSE,NA,NA
"192","@kimnewtonfusco @ASTALatRIC @itsrorypower @NicWritesBooks @KnopfBFYR @randomhousekids Sorry I missed this year’s lu… https://t.co/uvo0x0aXE7",FALSE,2,"kimnewtonfusco",2019-04-14 23:56:10,TRUE,"1117573950932955137","1117577314664054784","433365739","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristinJRusso",0,FALSE,FALSE,NA,NA
"193","Middle School Events for the week:
Mon 4/15
Softball A H vs Tulpy @ 4
Softball B @ Tulpy @ 4
Baseball A @ Tulpy @ 4… https://t.co/EQZgq8G3Yo",FALSE,0,NA,2019-04-14 23:56:09,TRUE,NA,"1117577310599819269",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bh_boosters",0,FALSE,FALSE,NA,NA
"194","Love throwing the baseball with my boys.",FALSE,46,NA,2019-04-14 23:56:08,FALSE,NA,"1117577308406026242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScottWarner18",2,FALSE,FALSE,NA,NA
"195","Now scoring Baseball / Softball games from my mobile device using iScore Baseball - you can too @iscoresports #iscore",FALSE,0,NA,2019-04-14 23:56:04,FALSE,NA,"1117577290010046464",NA,"<a href=""http://iscoresports.com"" rel=""nofollow"">iScore Sports</a>","mmontalto1",0,FALSE,FALSE,NA,NA
"197","Chilis is turning on the rodeo, a baseball game that isn’t our team and NFLs greatest games. The bartender just scr… https://t.co/MCT5T7OleJ",FALSE,0,NA,2019-04-14 23:56:01,TRUE,NA,"1117577277758484480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tpowell0423",0,FALSE,FALSE,NA,NA
"199","A lot of changes need to be made this weekend was embarrassing for Clemson baseball <U+0001F62A>",FALSE,3,NA,2019-04-14 23:56:00,FALSE,NA,"1117577274600169472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBigT44",0,FALSE,FALSE,NA,NA
"200","Srry not last I meant. I haven’t posted anything on my YouTube channel but if you can pls sub my channel name is, S… https://t.co/QsAQc5APnb",FALSE,2,"HesseyKameron",2019-04-14 23:55:59,TRUE,"1117576916087771136","1117577272083603456","1116837126623178753","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HesseyKameron",0,FALSE,FALSE,NA,NA
"201","Well #Dodgers won, my fantasy baseball team also won big this week. It's a good Sunday",FALSE,0,NA,2019-04-14 23:55:59,FALSE,NA,"1117577270661566464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eitravis",0,FALSE,FALSE,NA,NA
"202","Watching baseball on @espn is the worst..a @braves game is the ONLY reason i ever turn it to espn..the game is in A… https://t.co/VzCJlBSci4",FALSE,0,NA,2019-04-14 23:55:58,TRUE,NA,"1117577267046244355",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annas_dad",0,FALSE,FALSE,NA,NA
"204","@MLB @germanmarquez5 @Rockies way to go @MLB mlb. you know that is a unwritten rule In baseball",FALSE,0,"MLB",2019-04-14 23:55:56,FALSE,"1117568878698291200","1117577257919438848","18479513","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cdennis279",0,FALSE,FALSE,NA,NA
"205","One of the nicest most upset quotes from college baseball:

""SIR! I SINCERELY DISAGREE!!!!!""
Florida SB 2010… https://t.co/wd2kgYBimF",FALSE,1,NA,2019-04-14 23:55:53,TRUE,NA,"1117577245269405698",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ChrisTillery",1,FALSE,FALSE,NA,NA
